,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
420,2012-01-12 04:29:33,1326322773.0,goog,625.96,206.3026032491681,1108.859985,19.221998616491085,187.08060463267702,13.24,21.34,5.64,3.68,26.78,32.76,11.96,19.52,111.16,166530000000.0,166530000000.0,14.25,0.88,4.66,12.38,4.66,18900000000.0,12.38,9580000000.0,29.34,25.90,33.40,42560000000.0,131.41,7260000000.0,5.63,169.35,14170000000.0,0.85,0.42,81.80,4230000.0,1.50,1.70,4240000.0,outperform
421,2012-03-13 09:39:10,1331611750.0,goog,605.15,196.11959287531803,1224.709961,31.677913578913074,164.44167929640497,10.68,20.33,5.19,3.38,25.69,32.30,11.73,18.66,117.43,159640000000.0,159640000000.0,12.20,0.78,4.21,11.33,4.21,24720000000.0,11.33,9740000000.0,29.76,6.30,25.40,43330000000.0,133.26,6210000000.0,5.92,178.97,14560000000.0,1.13,0.42,81.80,3580000.0,1.50,1.40,3730000.0,outperform
422,2012-03-16 01:19:55,1331840995.0,goog,621.13,203.93912703073008,1795.1500239999998,93.01027773828623,110.92884929244384,10.68,20.87,5.28,3.44,25.69,32.30,11.73,18.66,117.43,163170000000.0,163170000000.0,12.52,0.80,4.31,11.58,4.31,24720000000.0,11.58,9740000000.0,29.76,6.30,25.40,43330000000.0,133.26,6210000000.0,5.92,178.97,14560000000.0,1.13,0.42,81.80,3580000.0,1.50,1.40,3730000.0,outperform
423,2013-05-16 17:00:56,1368703856.0,goog,906.71,343.68271677431983,1633.77002,75.65908202928307,268.02363474503676,9.77,27.10,5.68,4.02,20.92,25.30,9.73,16.36,162.86,261140000000.0,261140000000.0,17.04,1.27,4.88,15.53,4.88,29540000000.0,15.53,11220000000.0,33.42,15.80,31.20,50100000000.0,151.00,7380000000.0,4.74,228.01,16559999999.999998,1.16,0.33,85.60,4120000.0,1.70,1.50,3560000.0,outperform
424,2013-08-18 08:54:27,1376796267.0,goog,856.91,319.31395576433744,2083.389893,124.00114559175613,195.3128101725813,10.40,24.79,5.13,3.63,20.85,23.95,8.92,15.24,169.05,239140000000.0,239140000000.0,16.69,1.36,4.29,14.06,4.29,29540000000.0,14.06,10940000000.0,34.57,15.90,19.50,54430000000.0,163.45,8199999999.999999,4.36,236.70,17010000000.000002,1.10,0.19,86.70,4059999.9999999995,1.70,1.50,4380000.0,outperform
425,2004-12-04 23:36:39,1102183599.0,gps,21.48,0.0,1183.5,0.0,0.0,0.357,18.27,1.20,3.68,6.93,11.32,10.95,22.58,16.311,19410000000.0,18000000000.0,14.61,1.02,1.11,6.8,1.11,5970000000.0,6.8,1130000000.0,1.176,115.70,9.70,2730000000.0,3.11,1890000000.0,2.799,5.873,2080000000.0,1.542,25.66,63.16,23360000.0,3.358,3.58,24950000.0,underperform
426,2005-02-05 15:06:29,1107596189.0,grmn,56.96,0.0,1084.560059,0.0,0.0,3.172,29.20,8.76,7.29,29.88,35.63,23.08,27.02,6.529,6160000000.0,5870000000.0,24.77,1.92,8.25,20.61,8.25,330540000.0,20.61,212680000.0,1.95,25.10,23.20,366550000.0,3.39,3.172,3.172,7.91,228550000.0,0.936,38.97,26.50,5880000.0,5.699,8.90,5750000.0,underperform
427,2011-11-05 04:41:30,1320448290.0,hal,37.16,27.47855917667238,876.1900019999999,-43.59098258901261,71.06954176568499,30.90,13.47,1.52,2.82,11.07,18.66,13.57,24.56,25.04,36480000000.0,36480000000.0,9.11,0.43,1.59,6.55,1.59,3230000000.0,6.55,2720000000.0,2.76,25.60,40.40,2180000000.0,2.36,3820000000.0,2.82,13.43,36480000000.0,1.50,0.20,82.50,21450000.0,1.10,2.40,22570000.0,outperform
428,2011-11-06 08:05:49,1320546949.0,hal,37.16,27.47855917667238,1046.569946,-32.621940251573264,60.10049942824564,30.90,13.47,1.52,2.82,11.07,18.66,13.57,24.56,25.04,35840000000.0,35840000000.0,9.11,0.43,1.56,6.44,1.56,3230000000.0,6.44,2720000000.0,2.76,25.60,40.40,2180000000.0,2.36,3820000000.0,2.82,13.43,35840000000.0,1.50,0.20,82.50,21450000.0,1.10,2.40,22570000.0,outperform
429,2012-01-09 00:06:27,1326047787.0,hal,34.98,19.999999999999996,1396.709961,-10.079964016584931,30.079964016584928,30.90,12.68,1.39,2.57,11.07,18.66,13.57,24.56,25.04,33840000000.000004,33840000000.000004,8.47,0.40,1.48,6.08,1.48,3230000000.0,6.08,2720000000.0,2.76,25.60,40.40,2180000000.0,2.36,3820000000.0,2.82,13.43,3220000000.0,1.50,0.22,82.60,21900000.0,1.10,2.40,23100000.0,outperform
430,2012-03-10 15:58:40,1331375320.0,hal,34.88,19.656946826758162,1472.420044,-5.205757074727705,24.862703901485865,36.47,11.32,1.29,2.43,11.43,19.08,14.11,25.51,27.05,34170000000.0,34170000000.0,7.73,0.34,1.38,5.60,1.38,5020000000.0,5.60,3000000000.0,3.08,49.80,36.90,2850000000.0,3.09,4820000000.0,2.81,14.33,3680000000.0,1.72,0.22,82.60,15260000.0,0.90,1.70,15430000.0,outperform
431,2012-05-10 14:29:08,1336640348.0,hal,32.61,11.8696397941681,1485.01001,-4.395216427520298,16.264856221688397,34.77,10.27,1.13,2.16,11.19,18.72,14.16,25.29,28.70,31990000000.0,31990000000.0,8.28,0.38,1.21,5.02,1.21,5020000000.0,5.02,3130000000.0,3.20,22.70,30.00,2760000000.0,2.99,4820000000.0,2.79,15.00,3850000000.0,1.70,0.22,82.60,17350000.0,1.10,1.90,15640000.0,outperform
432,2011-05-05 22:33:41,1304615021.0,har,46.25,-60.12587292007932,915.3900150000001,-17.46625425971618,-42.65961866036314,29.32,14.10,1.28,2.55,6.68,4.91,4.03,9.79,49.31,4130000000.0,4130000000.0,15.68,0.74,1.19,14.24,1.19,885160000.0,14.24,113800000.0,3.28,229.50,3.00,733130000.0,7.70,374540000.0,2.11,18.33,4130000000.0,1.92,0.32,97.70,1400000.0,2.60,2.00,1140000.0,underperform
433,2011-01-09 14:53:56,1294565036.0,has,46.07,123.09927360774819,1367.810059,-15.275453616704478,138.37472722445267,101.40,16.07,1.53,4.22,10.33,15.54,9.86,28.46,29.41,7290000000.0,7290000000.0,14.35,1.71,1.78,9.12,1.78,2390000000.0,9.12,423300000.0,2.87,3.20,2.70,519260000.0,3.81,1510000000.0,2.40,10.91,7290000000.0,0.84,10.21,83.80,2900000.0,3.10,2.70,3460000.0,outperform
434,2013-05-12 00:43:02,1368299582.0,hcn,75.48,118.71921182266011,883.919983,-57.69624690118673,176.41545872384685,80.83,76.32,10.68,2.10,16.31,30.19,2.00,2.02,8.12,27330000000.0,27330000000.0,18.78,3.36,15.00,25.28,15.00,1210000000.0,25.28,107570000.0,0.99,140.80,32.80,1030000000.0,3.97,8529999999.999999,5.25,35.61,818130000.0,0.69,0.37,87.10,12800000.0,7.30,5.50,11870000.0,outperform
435,2011-08-14 16:31:03,1313319663.0,hcp,33.16,50.72727272727271,1275.920044,-17.856405787858105,68.58367851513081,81.38,15.73,8.96,1.50,31.34,56.43,3.48,5.88,3.51,21100000000.0,21100000000.0,11.84,1.60,14.27,18.07,14.27,1260000000.0,18.07,419300000.0,2.11,168.80,61.90,276880000.0,0.68,7590000000.0,10.81,21.76,21100000000.0,1.31,0.53,90.00,28820000.0,11.40,7.80,28750000.0,outperform
436,2013-05-12 08:05:40,1368326140.0,hcp,51.96,136.1818181818182,883.919983,-43.09332724962242,179.2751454314406,79.37,26.26,11.99,2.22,44.35,61.50,4.03,8.49,4.48,32409999999.999996,32409999999.999996,16.60,4.25,16.53,20.48,16.53,1900000000.0,20.48,835550000.0,1.98,19.20,13.30,47550000.0,0.11,8560000000.000001,24.14,23.29,1060000000.0,0.60,0.22,97.30,9370000.0,4.60,2.50,9860000.0,outperform
437,2004-11-06 23:33:05,1099764185.0,hd,42.29,0.0,868.2999880000001,0.0,0.0,0.073,20.07,1.33,4.10,6.85,10.88,13.12,21.26,30.699,92850000000.0,90810000000.0,16.78,1.28,1.31,10.39,1.31,20580000000.0,10.39,4740000000.0,2.107,17.50,11.30,3670000000.0,1.67,1630000000.0,1.196,10.232,7660000000.0,1.446,0.84,62.50,27980000.0,4.324,1.28,25130000.0,underperform
438,2012-01-07 14:19:13,1325926153.0,hd,43.2,2.151808938283291,1191.369995,37.20718777667424,-35.05537883839095,60.68,18.62,0.96,3.74,5.32,9.21,9.61,20.04,43.87,75140000000.0,75140000000.0,15.77,1.27,1.08,9.29,1.08,23300000000.0,9.29,3700000000.0,2.32,12.00,4.40,2230000000.0,1.45,10780000000.0,1.46,11.53,6290000000.0,0.88,0.12,72.70,27630000.0,2.30,2.00,26340000.0,underperform
439,2013-02-06 07:59:09,1360117749.0,hd,66.39,56.98746748640341,817.369995,-5.865483554515502,62.85295104091891,60.96,23.59,1.37,5.60,5.91,10.26,11.19,24.15,47.97,107520000000.0,107520000000.0,19.08,1.36,1.48,11.79,1.48,24260000000.0,11.79,4290000000.0,2.81,1.40,4.60,2550000000.0,1.71,10810000000.0,1.50,11.86,6340000000.0,1.01,0.13,74.40,11990000.0,1.80,1.00,10640000.0,outperform
440,2013-05-13 15:25:44,1368438944.0,hes,69.3,-2.927580893682593,1157.439941,-11.94224701117885,9.014666117496256,32.75,8.57,0.62,1.05,7.20,10.19,5.85,12.99,112.87,30670000000.0,30670000000.0,11.58,1.95,0.80,4.11,0.80,12770000000.0,4.11,2690000000.0,8.08,134.10,64.20,444000000.0,1.30,7380000000.0,1.27,65.75,5490000000.0,1.86,10.95,76.20,7340000.0,2.40,2.40,8070000.0,outperform
441,2013-05-07 09:15:06,1367898306.0,hon,76.08,102.98826040554965,1096.439941,-13.491088716127276,116.47934912167693,56.26,19.70,1.59,4.45,8.14,11.35,6.51,24.09,48.04,61810000000.0,61810000000.0,13.78,1.44,1.64,11.84,1.64,9370000000.0,11.84,3070000000.0,3.86,17.40,0.20,5080000000.0,6.46,7700000000.0,1.35,17.08,3660000000.0,1.39,0.11,81.60,7000000.0,1.80,1.00,9880000.0,outperform
442,2012-01-17 06:28:07,1326761887.0,hp,58.51,45.1140873015873,2053.439941,56.976420270985926,-11.86233296939863,10.70,14.68,2.50,1.94,17.07,27.26,9.35,14.30,23.85,6250000000.0,6250000000.0,10.21,0.44,2.46,6.23,2.46,1110000000.0,6.23,433370000.0,3.99,46.20,25.40,364250000.0,3.40,350000000.0,2.30,30.54,977550000.0,1.26,3.04,92.00,5250000.0,3.50,5.10,5230000.0,underperform
443,2013-05-11 03:47:31,1368224251.0,hp,62.46,54.91071428571429,1403.040039,7.256218417485466,47.65449586822883,4.67,10.95,2.01,1.60,18.54,28.35,10.31,15.69,31.37,6590000000.0,6590000000.0,11.07,2.26,1.98,4.85,1.98,1400000000.0,4.85,607980000.0,5.70,16.50,8.90,172990000.0,1.63,195000000.0,3.06,39.26,1060000000.0,1.65,3.11,93.30,7420000.0,4.90,7.20,6720000.0,outperform
444,2011-11-08 01:34:24,1320696264.0,hpq,27.88,32.446555819477425,1234.719971,7.778387685753274,24.66816813372415,65.69,6.54,0.42,1.39,7.30,10.15,6.65,22.85,59.47,66400000000.00001,66400000000.00001,5.93,0.73,0.52,3.68,0.52,29940000000.0,3.68,9370000000.0,4.26,8.60,1.50,12950000000.0,6.52,25760000000.0,1.15,19.39,66400000000.00001,1.34,0.06,74.80,23500000.0,0.70,1.10,28420000.0,outperform
445,2011-12-15 02:31:46,1323896506.0,hpq,26.38,25.320665083135385,1380.030029,20.462465155626237,4.858199927509148,78.54,7.95,0.42,1.38,5.56,8.95,5.60,17.73,60.77,75900000000.0,75900000000.0,5.90,1.48,0.60,4.64,0.60,29940000000.0,4.64,7070000000.0,3.32,90.60,3.50,8039999999.999999,4.04,30630000000.0,1.01,19.42,12640000000.0,1.36,0.06,74.80,26320000.0,1.20,1.20,22430000.0,outperform
446,2012-05-09 10:54:46,1336541086.0,hpq,23.32,10.783847980997622,1414.76001,23.49403623607557,-12.710188255077947,78.22,8.16,0.37,1.18,4.75,8.41,5.33,14.64,61.15,68940000000.0,68940000000.0,5.28,1.65,0.55,4.44,0.55,29720000000.0,4.44,5940000000.0,2.86,43.60,7.00,8119999999.999999,4.11,30960000000.0,1.10,19.80,10760000000.0,1.41,0.08,74.20,29750000.0,1.40,1.50,27630000.0,underperform
447,2012-07-10 01:34:45,1341864285.0,hpq,19.43,-7.6959619952494105,1504.660034,31.341386135002995,-39.037348130252404,72.24,7.56,0.31,0.94,4.21,7.79,4.78,12.52,61.99,60360000000.0,60360000000.0,4.42,1.19,0.49,4.10,0.49,29720000000.0,4.10,5230000000.0,2.57,30.90,3.00,8340000000.0,4.23,30120000000.0,1.16,20.87,9270000000.0,1.40,0.93,74.90,48650000.0,2.30,2.50,46930000.0,underperform
448,2004-05-05 16:32:46,1083754966.0,hrb,45.8,0.0,1122.72998,0.0,0.0,1.517,13.40,2.03,5.50,15.66,26.31,13.26,41.84,21.889,8010000000.0,9590000000.0,11.14,0.87,2.41,7.35,2.41,2380000000.0,7.35,623260000.0,3.419,33.50,13.90,741370000.0,4.24,2240000000.0,1.07,8.412,577300000.0,0.249,7.58,80.35,4190000.0000000005,2.882,2.59,5260000.0,underperform
449,2005-01-15 09:46:44,1105762604.0,hrb,47.34,3.3624454148471754,1405.819946,25.214430098321593,-21.851984683474416,1.16,14.60,1.86,5.86,14.08,23.04,11.66,37.86,24.048,7800000000.0,8710000000.0,11.98,1.04,2.09,7.99,2.09,4210000000.0,7.99,586080000.0,3.242,20.30,11.30,575800000.0,3.5,1530000000.0,1.088,8.042,715070000.0,0.231,9.12,79.36,6550000.0,5.634,4.37,6800000.0,underperform
450,2013-05-18 11:29:19,1368856759.0,hrl,42.7,63.10160427807487,2098.47998,53.05195370381699,10.049650574257882,8.52,22.96,1.36,3.85,6.04,8.78,10.25,17.86,31.53,10350000000.0,10350000000.0,18.81,1.94,1.25,12.20,1.25,1330000000.0,12.20,501370000.0,1.86,1.00,3.80,887680000.0,3.35,250000000.0,3.26,11.06,507430000.0,0.48,49.29,33.30,6510000.0,6.90,4.90,6870000.0,outperform
451,2004-08-16 20:12:25,1092667345.0,hsy,48.26,0.0,1563.069946,0.0,0.0,0.814,23.01,2.87,9.40,12.87,19.48,15.47,43.34,16.299,12430000000.0,13340000000.0,21.64,2.34,3.12,13.08,3.12,1630000000.0,13.08,550270000.0,2.097,13.40,1.30,19480000.0,0.08,1070000000.0000001,1.838,5.077,692550000.0,0.216,24.02,41.21,4670000.0,7.907,2.39,4890000.0,underperform
452,2005-02-17 02:48:44,1108588724.0,hsy,61.91,28.284293410692086,1881.140015,20.349061781525666,7.93523162916642,1.205,26.80,3.46,14.13,13.34,20.37,16.04,49.70,17.253,15230000000.0,16590000000.0,24.18,2.69,3.75,18.39,3.75,1630000000.0,18.39,590880000.0,2.31,13.40,1.30,54840000.0,0.22,1310000000.0,0.92,4.412,867630000.0,0.266,25.07,43.81,3530000.0,5.763,1.91,4210000.0,outperform
453,2005-03-09 01:50:36,1110313236.0,hsy,63.73,32.055532532117695,1308.119995,-16.31084723063315,48.366379762750846,1.205,27.59,3.57,14.55,13.34,20.37,16.04,49.70,17.253,15670000000.0,17050000000.0,24.89,2.78,3.85,15.62,3.85,1630000000.0,15.62,590880000.0,2.31,13.40,1.30,54840000.0,0.22,1310000000.0,0.92,4.417,867630000.0,0.255,25.11,43.60,4210000.0,4.885,2.29,3530000.0,outperform
454,2012-01-12 07:58:00,1326335280.0,hsy,61.09,26.585163696643193,1108.859985,-29.058837844227863,55.64400154087106,171.71,22.60,2.29,14.82,10.38,18.06,16.89,68.48,26.41,15100000000.0,15100000000.0,19.58,2.80,2.52,11.80,2.52,2420000000.0,11.80,622340000.0,2.70,9.20,5.00,292340000.0,1.30,1640000000.0,1.54,4.12,770450000.0,0.16,0.16,73.70,5520000.0,5.00,3.60,5720000.0,outperform
455,2004-09-16 18:35:08,1095339908.0,hum,19.51,0.0,1568.609985,0.0,0.0,0.416,11.50,0.24,1.63,2.13,3.37,5.45,15.18,79.531,3110000000.0,1400000000.0,10.49,0.91,0.11,2.57,0.11,2350000000.0,2.57,277010000.0,1.697,60.40,8.60,2530000000.0,15.85,795740000.0,1.523,11.979,384730000.0,0.359,6.20,77.16,3740000.0,2.164,2.50,1560000.0,underperform
456,2011-08-14 05:55:55,1313281555.0,hum,74.21,280.3690415171706,1275.920044,-18.65919150068397,299.0282330178546,25.27,9.87,0.35,1.63,3.61,6.01,7.99,18.14,211.58,5120000000.0,5120000000.0,9.55,1.19,0.14,2.12,0.14,6780000000.0,2.12,1280000000.0,7.52,35.30,8.10,9180000000.0,55.01,1920000000.0,1.81,45.48,5120000000.0,1.10,0.70,91.00,2750000.0,1.80,1.60,3100000.0,outperform
457,2013-05-07 11:17:21,1367905641.0,hum,75.49,286.92977960020494,1096.439941,-30.101175468419573,317.0309550686245,31.62,8.45,0.30,1.30,3.67,6.00,7.09,16.63,245.77,5000000000.0,5000000000.0,8.89,0.92,0.13,1.84,0.13,8140000000.000001,1.84,1450000000.0,8.93,90.70,2.60,9540000000.0,60.56,2900000000.0,1.83,58.18,11000000.0,0.66,0.32,93.50,3910000.0,1.20,2.50,5500000.0,outperform
458,2004-10-10 03:40:11,1097359811.0,ibm,86.71,-6.421325275199657,1448.390015,13.030073298900263,-19.45139857409992,0.761,18.61,1.58,5.08,8.72,11.40,8.09,29.16,53.466,145260000000.0,158990000000.0,15.71,1.74,1.71,10.39,1.71,33020000000.000004,10.39,8090000000.0,4.66,111.90,9.80,8189999999.999999,4.89,21930000000.0,1.205,17.209999,16000000000.0,1.445,1.00,56.82,12120000.0,2.886,0.73,11860000.0,underperform
459,2004-12-09 01:53:46,1102537426.0,ibm,96.65,4.306065184545661,1288.119995,0.5228536131747956,3.783211571370865,0.739,20.55,1.69,5.39,8.56,11.22,8.05,28.57,55.008,160890000000.0,172260000000.0,17.48,1.95,1.82,11.24,1.82,33020000000.000004,11.24,8109999999.999999,4.703,111.90,9.80,9670000000.0,5.81,21950000000.0,1.207,17.841999,16030000000.000002,1.584,1.00,56.19,11120000.0,1.781,0.68,10270000.0,outperform
460,2004-12-10 14:12:52,1102668172.0,ibm,97.51,5.234189510036702,1447.800049,12.98403328237622,-7.749843772339518,0.739,20.73,1.71,5.47,8.56,11.22,8.05,28.57,55.008,162320000000.0,174600000000.0,17.63,1.93,1.84,11.39,1.84,33020000000.000004,11.39,8109999999.999999,4.703,111.90,9.80,9670000000.0,5.81,21950000000.0,1.207,17.841999,16030000000.000002,1.584,1.00,56.20,11120000.0,1.781,0.68,10270000.0,underperform
461,2005-07-06 08:01:44,1120617104.0,ibm,74.79,-19.285560112238283,929.6199949999999,-27.45392119057567,8.168361078337387,0.782,14.96,1.24,4.03,8.73,12.09,7.09,29.23,58.477,120660000000.0,135419999999.99998,13.93,1.55,1.40,8.115,1.40,36030000000.0,8.115,8490000000.0,5.00,2.90,3.30,8650000000.0,5.362,23410000000.0,1.222,18.546,13840000000.0,1.64,0.12,56.00,8310000.000000001,0.8,0.50,12700000.0,outperform
462,2012-02-07 02:06:47,1328560607.0,ibm,192.82,108.09410748974746,1190.329956,-7.108526858660556,115.20263434840801,154.78,14.76,2.10,11.15,14.83,20.01,11.63,73.05,89.32,244020000000.0,244020000000.0,11.74,1.22,2.28,9.32,2.28,46010000000.0,9.32,15860000000.0,13.06,4.40,1.60,11920000000.0,10.28,31320000000.0,1.21,17.36,19800000000.0,0.52,0.07,61.60,14940000.0,2.90,1.20,14660000.0,outperform
463,2012-02-13 09:23:42,1329105222.0,ibm,192.42,107.66242175696092,1221.530029,-4.6737223504832235,112.33614410744414,154.78,14.73,2.09,11.08,14.83,20.01,11.63,73.05,89.32,242610000000.0,242610000000.0,11.70,1.19,2.27,9.26,2.27,46010000000.0,9.26,15860000000.0,13.06,4.40,1.60,11920000000.0,10.28,31320000000.0,1.21,17.36,19800000000.0,0.52,0.07,61.60,13450000.0,2.40,1.10,14940000.0,outperform
464,2012-11-12 15:38:08,1352714888.0,ibm,188.82,103.77725016188215,1106.410034,-13.657505266867823,117.43475542874998,155.39,13.58,2.05,9.95,15.53,20.83,12.06,73.84,90.69,235640000000.0,235640000000.0,11.36,1.29,2.25,8.89,2.25,50140000000.0,8.89,16260000000.000002,13.91,0.40,5.40,12300000000.0,10.89,33670000000.0,1.22,19.06,20340000000.0,0.64,0.09,59.90,15500000.0,3.40,1.30,15400000.0,outperform
465,2013-05-16 13:28:56,1368691136.0,ibm,203.32,119.42585797539391,1633.77002,27.496836626663534,91.92902134873037,173.82,14.02,2.18,11.81,16.05,21.05,11.68,82.86,91.27,245840000000.0,245840000000.0,11.08,1.17,2.38,9.31,2.38,50300000000.0,9.31,16570000000.0,14.50,1.10,5.10,12060000000.0,10.88,33400000000.0,1.16,17.22,19320000000.0,0.65,0.09,59.10,16719999.999999998,3.40,1.50,16629999.999999998,outperform
466,2011-04-18 15:11:53,1303119713.0,ice,119.44,-8.824427480916032,2102.310059,37.86815045829529,-46.69257793921132,20.63,22.33,7.79,3.18,34.64,58.11,1.72,15.53,15.62,8910000000.0,8910000000.0,16.16,1.26,7.75,11.65,7.75,1120000000.0,11.65,398300000.0,5.35,17.70,11.10,623790000.0,8.50,581000000.0,1.02,38.38,8910000000.0,0.98,3.65,90.60,1.40,1.40,1.30,1310000.0,underperform
467,2013-02-15 09:01:59,1360899119.0,ice,155.52,18.717557251908403,1351.77002,-11.351785763218462,30.069343015126865,30.80,20.68,8.29,3.09,40.47,62.60,1.45,16.43,18.75,10820000000.0,10820000000.0,16.41,1.49,7.94,11.43,7.94,1320000000.0,11.43,551580000.0,7.52,2.10,1.20,1610000000.0,22.19,1130000000.0,1.05,50.27,732950000.0,0.81,2.54,92.20,8990000.0,6.50,12.70,6460000.0,outperform
468,2012-09-18 21:44:12,1347984852.0,iff,60.16,45.419386028523085,2047.619995,36.880310094969225,8.53907593355386,70.52,17.89,1.76,4.00,9.90,16.99,9.82,22.88,34.53,5660000000.0,5660000000.0,13.93,2.57,2.03,10.30,2.03,1100000000.0,10.30,274490000.0,3.36,16.30,0.80,105050000.0,1.29,864880000.0,2.69,15.02,322410000.0,0.88,1.73,83.20,1590000.0,2.90,2.00,1910000.0,outperform
469,2004-04-11 04:37:22,1081638442.0,igt,45.16,27.714932126696823,1370.400024,21.041890417655328,6.673041709041495,0.839,38.83,7.06,8.55,18.12,31.97,9.88,24.65,6.399,15660000000.0,15770000000.0,30.31,2.30,7.02,20.59,7.02,1090000000.0,20.59,407200000.0,1.163,44.10,15.20,1450000000.0,4.17,1560000000.0,2.331,5.348,506300000.0,0.491,2.97,80.34,10430000.0,4.513,3.10,10360000.0,outperform
470,2004-11-15 23:25:13,1100541313.0,igt,35.77,1.1595022624434494,1368.709961,20.892613989705602,-19.733111727262152,0.401,30.39,4.95,6.26,17.30,32.77,10.30,22.42,6.692,12330000000.0,12330000000.0,19.98,1.53,4.96,14.03,4.96,1090000000.0,14.03,429750000.0,1.177,44.10,15.20,765050000.0,2.22,791950000.0,2.696,5.706,587630000.0,0.514,2.97,81.17,9780000.0,2.543,2.92,9340000.0,underperform
471,2005-01-15 09:46:49,1105762609.0,igt,33.43,-5.45814479638009,1405.819946,24.170388843109166,-29.628533639489255,0.401,28.40,4.67,5.86,17.30,32.77,10.30,22.42,6.692,11580000000.0,11570000000.0,18.78,1.43,4.66,13.17,4.66,1090000000.0,13.17,429750000.0,1.177,44.10,15.20,816810000.0,2.36,791950000.0,2.696,5.711,587630000.0,0.481,2.96,76.97,9660000.0,4.825,2.87,9110000.0,underperform
472,2005-04-10 07:26:23,1113098183.0,igt,26.92,-23.86877828054298,1505.619995,32.98532344846249,-56.854101729005464,0.398,22.91,3.74,4.56,17.30,31.84,10.52,21.83,6.693,9290000000.0,9190000000.0,16.62,1.34,3.65,10.57,3.65,1320000000.0,10.57,435540000.0,1.18,25.10,16.80,928530000.0,2.69,827040000.0,2.817,5.991,647340000.0,0.364,2.97,75.71,12880000.0,4.831,3.85,12530000.0,underperform
473,2004-10-10 03:57:47,1097360867.0,intc,20.55,-35.981308411214954,1448.390015,29.25476184420172,-65.23607025541668,0.029,18.60,4.17,3.53,22.37,29.72,15.61,19.52,4.942,131830000000.00002,115970000000.0,17.42,1.23,3.54,11.65,3.54,17090000000.0,11.65,7320000000.0,1.105,81.00,12.60,16969999999.999998,2.65,1110000000.0,3.284,6.016,12990000000.0,2.105,3.00,57.32,70600000.0,1.033,1.14,61720000.0,underperform
474,2004-12-14 01:38:36,1102968516.0,intc,22.63,-29.50155763239876,1314.160034,17.276037849403462,-46.77759548180222,0.029,19.66,4.28,3.73,22.68,29.36,15.92,19.90,5.074,143090000000.0,127580000000.0,19.18,1.32,3.83,12.76,3.83,17090000000.0,12.76,7570000000.0,1.151,81.00,12.60,16160000000.0,2.56,1100000000.0,3.072,6.041,12970000000.0,2.17,2.77,55.59,60370000.0,0.879,0.98,66819999.99999999,underperform
475,2005-03-05 10:13:17,1109997797.0,intc,24.68,-23.11526479750779,1073.430054,-4.206778181787872,-18.90848661571992,0.023,21.29,4.46,3.97,21.97,29.61,15.73,19.64,5.268,153680000000.0,136289999999.99998,17.50,1.31,3.98,13.22,3.98,19750000000.0,13.22,7520000000.0,1.16,33.20,13.50,17170000000.000002,2.76,904000000.0,3.005,6.17,13120000000.0,2.276,2.76,56.11,49480000.0,0.66,0.82,46660000.0,underperform
476,2011-11-05 04:28:01,1320447481.0,intc,23.74,-26.043613707165118,876.1900019999999,-21.808539919559838,-4.23507378760528,15.49,10.28,2.44,2.73,24.75,32.77,16.11,27.21,9.59,117640000000.0,117640000000.0,9.27,0.90,2.28,5.20,2.28,28490000000.0,5.20,12760000000.0,2.31,17.40,28.20,15200000000.0,2.93,7140000000.0,2.24,8.88,117640000000.0,1.01,0.09,62.80,133210000.00000001,2.00,2.50,150280000.0,underperform
477,2012-03-06 19:53:18,1331043798.0,intc,26.51,-17.414330218068535,1064.72998,-4.9831754099176955,-12.43115480815084,16.15,11.08,2.46,2.89,23.97,32.37,16.27,27.15,10.27,125170000000.0,125170000000.0,10.10,0.95,2.32,5.32,2.32,33759999999.999996,5.32,12940000000.0,2.39,5.70,21.20,14840000000.0,2.97,7420000000.0,2.15,9.18,20960000000.0,1.04,0.04,63.60,103420000.0,2.10,1.90,110350000.0,underperform
478,2012-11-11 17:22:28,1352634748.0,intc,20.8,-35.202492211838006,873.590027,-22.040562472840058,-13.161929738997948,14.71,9.07,1.93,2.11,22.13,29.92,13.87,24.95,10.70,100240000000.0,100240000000.0,10.56,0.83,1.87,4.32,1.87,33759999999.999996,4.32,11900000000.0,2.29,14.30,5.50,10500000000.0,2.11,7250000000.0,1.93,9.89,19490000000.0,1.00,0.06,60.90,200750000.0,3.80,4.00,182500000.0,underperform
479,2013-05-16 16:17:06,1368701226.0,intc,24.28,-24.3613707165109,1633.77002,45.798129410120715,-70.15950012663161,26.08,12.13,2.27,2.34,19.45,25.18,10.77,21.06,10.64,117980000000.0,117980000000.0,11.95,1.18,2.23,5.58,2.23,33150000000.0,5.58,10310000000.0,2.00,25.30,2.50,17160000000.0,3.45,13350000000.0,2.43,10.35,20200000000.0,0.99,0.06,63.40,233210000.0,4.10,4.70,235470000.0,underperform
